CNT,CNTSCHID,REGION,STRATUM,LOC,COMP,SCSIZE,SC002Q01TA,SC002Q02TA,STRATIO,TOTAT,STUBI,TEABI,RESSI,STAFI,total_homework_time,CPERIODS,SCIENCE,READING,MATH,mean_reading_attitude,mean_science_attitude,mean_math_attitude
POL,61600036,61600,POL02,1,1,152,62,90,6.3333,24,1.4,1.8,2.5,2.5,3.3333333333333335,29.733333333333334,571.7247600000001,534.1131133333333,544.58102,2.488888888888889,2.6,2.688888888888889
POL,61600037,61600,POL02,1,1,787,264,523,6.3213,124.5,2.4,2,2,2,3.074074074074074,33.925925925925924,531.7800592592592,547.8738481481481,523.8327740740741,2.691358024691358,2.308641975308642,2.580246913580247
POL,61600038,61600,POL04,1,1,215,135,80,5.3086,40.5,2.6,1.4,2,1.25,1.6521739130434783,16.391304347826086,374.8114782608696,390.7001043478261,391.5247782608696,2.8260869565217392,2.1594202898550727,2.1739130434782608
POL,61600039,61600,POL02,1,1,136,76,60,13.6,10,2.2,2.2,1,2,2.4,16.7,430.13067,389.22573,408.95639,2.7333333333333334,2.1666666666666665,2.4333333333333336
POL,61600040,61600,POL03,1,1,662,310,352,9.1944,72,2.2,2.4,2.5,1.75,2.6363636363636362,30.272727272727273,475.27265454545454,446.7309272727273,469.33564545454544,2.4242424242424243,2.121212121212121,2.3636363636363638
POL,61600041,61600,POL04,1,1,90,66,24,7.8261,11.5,1.6,1,1.25,1.5,2.5454545454545454,17.09090909090909,405.6725681818182,407.22669545454545,401.6463954545454,2.5,2.1363636363636362,2.212121212121212
POL,61600042,61600,POL02,0,1,405,136,269,NA,NA,NA,NA,NA,NA,4.428571428571429,30.142857142857142,451.9975,426.04192857142857,427.3611142857143,2.619047619047619,2.4761904761904763,2.4761904761904763
POL,61600043,61600,POL03,1,1,1081,981,100,12.7176,85,3,3,3.25,1.75,3.3333333333333335,34.93333333333333,507.86638666666664,475.69070666666664,512.5768066666667,2.688888888888889,2.2,2.3333333333333335
POL,61600044,61600,POL02,0,1,288,94,194,11.0769,26,2.4,1,1,1,3.7096774193548385,33.25806451612903,511.60593870967745,515.8932129032258,493.05907096774195,2.827956989247312,2.5376344086021505,2.4838709677419355
POL,61600045,61600,POL02,1,2,777,343,434,13.6316,57,2.6,2.2,2,1.75,3.1153846153846154,35.61538461538461,549.7837461538462,551.8175192307692,557.311723076923,2.5384615384615383,2.730769230769231,2.948717948717949
POL,61600046,61600,POL03,1,1,835,612,223,12.1898,68.5,2,1.4,2.5,2.5,3.55,36.5,524.53851,520.344635,529.455395,2.4833333333333334,2.4,2.4166666666666665
POL,61600047,61600,POL03,1,3,185,85,100,8.0435,23,1.6,2,2.5,2.25,3.04,33.36,479.368224,482.62132,473.573132,2.7066666666666666,2.36,2.3466666666666667
POL,61600048,61600,POL03,1,1,648,336,312,7.2,90,2.4,1,1.5,2,2.588235294117647,33.1764705882353,396.96556470588234,412.0812470588235,424.87458823529414,2.607843137254902,2.196078431372549,2.0784313725490198
POL,61600049,61600,POL04,1,3,694,459,235,11.7627,59,2,1.2,1.75,1.75,2.0526315789473686,18.05263157894737,433.4745947368421,410.9063105263158,428.87183684210527,2.473684210526316,2.2982456140350878,2.1403508771929824
POL,61600050,61600,POL02,0,1,73,25,48,2.3548,31,2.4,1.6,1.5,2,2.909090909090909,38.09090909090909,492.7795454545455,484.7901181818182,478.1661363636364,2.787878787878788,2.5454545454545454,2.3333333333333335
POL,61600051,61600,POL03,1,1,255,135,120,6.6234,38.5,2.4,2.6,2,1.5,2.8,31.36,501.884212,481.524516,489.031084,2.28,2.04,2.1466666666666665
POL,61600053,61600,POL02,1,2,573,309,264,12.5934,45.5,2.2,2.6,2.25,2.75,3.32,33.56,598.304668,608.706808,585.506996,2.6266666666666665,2.32,2.8666666666666667
POL,61600054,61600,POL02,1,1,869,288,581,14.2459,61,1.4,1.4,1,1,3.5,33.392857142857146,527.8586571428572,533.1898892857143,532.7216392857143,2.892857142857143,2.630952380952381,2.607142857142857
POL,61600055,61600,POL02,1,1,591,237,354,12.5745,47,1.4,1.6,1,1.75,3.4242424242424243,31.484848484848484,556.6882939393939,556.2994060606061,553.533096969697,2.8383838383838382,2.393939393939394,2.808080808080808
POL,61600056,61600,POL02,1,2,334,93,241,8.9067,37.5,2,2,1.25,2.25,3.52,31.2,463.547128,506.567064,455.34342,2.68,2.4266666666666667,2.08
POL,61600058,61600,POL02,0,1,761,299,462,9.4534,80.5,2.6,2.4,2.5,2.25,4,34.76470588235294,572.9630823529412,571.9357970588235,555.0585941176471,2.392156862745098,2.4705882352941178,2.6372549019607843
POL,61600059,61600,POL04,1,1,31,18,13,3.2632,9.5,2.2,1.2,1,1,3,3,380.7353,235.2858,323.2018,2.3333333333333335,2.3333333333333335,2.6666666666666665
POL,61600060,61600,POL03,1,1,291,205,86,5.5429,52.5,3.6,2.8,3.25,2.5,2.4814814814814814,33.407407407407405,485.70001481481484,438.5864111111111,485.04244814814814,2.2592592592592595,2.5308641975308643,2.197530864197531
POL,61600062,61600,POL04,1,1,326,150,176,12.0741,27,2.4,2,1,1,3,26,358.2593,409.2929,362.2534,3.6666666666666665,3,1.3333333333333333
POL,61600063,61600,POL02,1,1,319,165,154,9.6667,33,1.6,2,1.5,1.75,2.2857142857142856,27.285714285714285,505.93064285714286,508.71511428571426,507.83092857142856,2.9523809523809526,3,3.0476190476190474
POL,61600064,61600,POL03,1,1,1052,1010,42,12.5988,83.5,2,2.4,1.75,2.5,3.125,33.625,595.554003125,570.7612875,596.79265625,2.3020833333333335,2.2395833333333335,2.71875
POL,61600065,61600,POL04,1,2,285,186,99,16.7647,17,1.8,1.8,1.25,1,2.2222222222222223,35.666666666666664,427.9407888888889,369.57709444444447,410.20464444444445,2.4814814814814814,2.314814814814815,2.2592592592592595
POL,61600066,61600,POL04,0,1,311,201,110,6.22,50,2.2,1.2,1.5,2.25,1.8,11,408.6061,359.48816,378.12054,2.4,2.466666666666667,1.6
POL,61600067,61600,POL04,0,1,383,207,176,7.7374,49.5,2.4,1.8,2.5,2.75,1,13,360.7054333333333,285.50100000000003,351.74399999999997,2.2222222222222223,2.111111111111111,2.3333333333333335
POL,61600068,61600,POL02,1,1,399,129,270,12.871,31,2.4,2.6,1.75,3,3.6363636363636362,32.57575757575758,581.2510030303031,562.5706939393939,562.4333696969697,2.5454545454545454,2.5757575757575757,2.5353535353535355
POL,61600070,61600,POL04,1,1,942,360,582,11.6296,81,2.2,1.6,1,2.5,1.2352941176470589,16.352941176470587,395.15160588235295,375.8510058823529,397.75200588235293,2.5098039215686274,2.5686274509803924,2.5294117647058822
POL,61600071,61600,POL03,1,2,457,110,347,10.6279,43,2.2,1.8,1.25,1,2.84,42.84,472.356332,470.864116,468.330528,2.7866666666666666,2.3333333333333335,2.3733333333333335
POL,61600072,61600,POL03,1,1,233,210,23,3.1275,74.5,2.4,1.6,2.5,1.75,2.576923076923077,36.69230769230769,475.60693076923076,472.43042692307694,472.58602692307693,2.3974358974358974,2.269230769230769,2.423076923076923
POL,61600073,61600,POL02,1,1,955,407,548,12.3226,77.5,1.8,1.8,3,1.5,3.52,34.68,610.62312,573.082704,592.656672,2.44,2.36,3.2133333333333334
POL,61600074,61600,POL04,1,2,1049,693,356,16.0153,65.5,2.2,1.4,2.25,2,2.4,18.9,407.25367,365.54867,392.92108,2.1666666666666665,1.9666666666666668,1.9
POL,61600075,61600,POL03,1,2,396,380,16,10.2857,38.5,1.4,2,2.75,1.5,2.4285714285714284,37.476190476190474,535.0758047619048,488.4752142857143,499.47770476190476,2.5238095238095237,2.3174603174603177,2.3174603174603177
POL,61600076,61600,POL02,0,3,74,27,47,4.625,16,1.6,1.2,1,1.25,4.4,31.1,506.76261,491.61001999999996,491.96362,2.8333333333333335,2.666666666666667,2.7
POL,61600078,61600,POL02,1,1,772,244,528,12.352,62.5,1.6,1.8,1,2,3.4782608695652173,34.26086956521739,514.2892826086957,535.4649086956522,513.255304347826,2.550724637681159,2.5507246376811596,2.449275362318841
POL,61600079,61600,POL03,1,1,502,295,207,6.7838,74,2.4,1.8,1.75,1.5,2.8076923076923075,35.07692307692308,447.7894846153846,433.62834615384617,447.7684807692308,2.6025641025641026,2.358974358974359,2.3333333333333335
POL,61600080,61600,POL03,1,2,221,221,0,8.1852,27,2.4,1,1,2,3.25,42.333333333333336,379.4896166666667,368.00804999999997,404.58661666666666,2,2.111111111111111,2.388888888888889
POL,61600081,61600,POL03,1,1,563,229,334,12.1075,46.5,2.8,1.2,3.5,1.75,2.4210526315789473,26.894736842105264,479.32843157894735,488.5372157894737,467.84825789473683,2.526315789473684,2.4210526315789473,2.1578947368421053
POL,61600082,61600,POL03,1,1,361,279,82,8.0222,45,2.6,2,1.75,2,2.8125,29.125,458.23144375,442.23036875,450.82005625,2.1666666666666665,2.3333333333333335,2.2708333333333335
POL,61600083,61600,POL03,1,1,926,800,126,10.9586,84.5,1.4,1.4,2,2.25,2.5161290322580645,37.32258064516129,597.745829032258,548.1762290322581,580.3858612903226,2.4193548387096775,2.3655913978494625,2.5483870967741935
POL,61600084,61600,POL02,1,1,509,200,309,13.0513,39,1.8,1.8,2,1.25,2.8333333333333335,34.888888888888886,574.8061111111111,568.1361388888889,572.6955611111111,2.351851851851852,2.5925925925925926,2.6666666666666665
POL,61600085,61600,POL04,0,1,180,117,63,12,15,2.8,2.2,1,2,2.4,19.9,368.03952,385.13189,375.96573,2.6666666666666665,2.6333333333333333,2.4
POL,61600086,61600,POL03,1,1,912,893,19,9.8595,92.5,2.4,1.4,2.25,2,2.8076923076923075,36.19230769230769,564.5962961538462,523.9813038461539,547.0616461538461,2.628205128205128,2.551282051282051,2.6794871794871793
POL,61600087,61600,POL02,0,1,86,29,57,3.5102,24.5,2,2.2,2,2,3.8181818181818183,31,544.0883545454545,530.9805818181818,541.6378090909091,2.757575757575758,2.3333333333333335,2.484848484848485
POL,61600088,61600,POL02,1,1,729,233,496,13.0179,56,1.4,1.4,2.5,1.5,3.466666666666667,34.63333333333333,613.52603,627.1485133333333,627.3193033333333,2.3555555555555556,2.5444444444444443,2.7555555555555555
POL,61600089,61600,POL03,1,1,793,556,237,11.9248,66.5,3,2,1.25,2.5,3,34.166666666666664,512.387225,509.3762625,498.11145,2.6805555555555554,2.111111111111111,2.1805555555555554
POL,61600090,61600,POL03,1,1,1095,490,605,15.7554,69.5,2.4,2.2,2,1.75,3.56,33.56,552.354576,551.353348,543.046292,2.36,2.2266666666666666,2.72
POL,61600091,61600,POL02,1,1,687,149,538,12.4909,55,1.4,1.4,1.25,1.5,3.074074074074074,33.55555555555556,572.2832666666667,564.9829925925926,548.5194,2.567901234567901,2.3950617283950617,2.5308641975308643
POL,61600092,61600,POL02,1,1,645,192,453,12.6471,51,1.2,1.2,1,1,3.2222222222222223,33,577.3867666666666,577.2686666666667,538.7373407407407,2.8271604938271606,2.234567901234568,2.345679012345679
POL,61600093,61600,POL02,1,1,238,79,159,9.9167,24,2.6,1.4,2.25,1.5,3.393939393939394,33.878787878787875,548.8430212121212,543.9260909090909,524.0289606060607,2.909090909090909,2.505050505050505,2.393939393939394
POL,61600094,61600,POL01,1,1,101,56,45,5.4595,18.5,1.4,1.2,1.25,2,3.5,24,453.90615,441.48275,484.0789,2.666666666666667,2.6666666666666665,2.166666666666667
POL,61600095,61600,POL02,1,1,650,203,447,13.9785,46.5,2,1.8,1,1,3.0714285714285716,31.107142857142858,554.8000857142857,548.4370642857143,523.674625,2.9761904761904763,2.130952380952381,2.4523809523809526
POL,61600096,61600,POL03,1,1,717,386,331,9.0759,79,2.6,2.6,2,1.5,3.090909090909091,37.13636363636363,509.49975,506.04055,493.43557272727276,2.696969696969697,2.8636363636363638,2.242424242424242
POL,61600097,61600,POL03,1,3,874,854,20,10.7901,81,2.2,2,1.5,3.25,2.4285714285714284,36.666666666666664,545.6161952380952,511.396619047619,542.4789,2.253968253968254,1.9841269841269842,2.4603174603174605
POL,61600098,61600,POL02,1,1,343,84,259,NA,NA,1,1,3,1.5,3.25,32.892857142857146,544.8925142857142,573.6457464285714,534.1557607142857,2.619047619047619,2.261904761904762,2.4642857142857144
POL,61600099,61600,POL03,1,1,373,148,225,6.2167,60,2.6,1.8,2.5,1.5,2.6923076923076925,24.923076923076923,421.38842307692306,364.0077923076923,408.1134692307692,2.5128205128205128,2.4871794871794872,2.230769230769231
POL,61600100,61600,POL03,1,1,574,227,347,9.9826,57.5,1.2,2.6,2.75,1,3.032258064516129,33.16129032258065,513.3889709677419,503.7665806451613,499.8768225806452,2.6881720430107525,2.4301075268817205,2.3010752688172045
POL,61600101,61600,POL04,0,1,57,57,0,2.5909,22,1.6,1,1.5,2,1,36,442.057,371.5937,436.4031,2,1,1.6666666666666667
POL,61600102,61600,POL03,0,1,547,293,254,13.3415,41,2.6,2.4,1.5,2,2.823529411764706,34.294117647058826,481.8688411764706,476.6231941176471,462.79,2.7254901960784315,2.2549019607843137,2.0784313725490198
POL,61600103,61600,POL03,1,1,497,261,236,7.6462,65,2.4,1.8,1,1.5,2.9166666666666665,31.708333333333332,467.6989041666667,454.3435333333333,462.7134458333333,2.5694444444444446,2.5277777777777777,2.236111111111111
POL,61600104,61600,POL03,0,3,352,229,123,7.9101,44.5,3,2,1.25,2,2.727272727272727,28.727272727272727,456.8586045454545,450.3394590909091,434.93374545454543,2.4242424242424243,2.1969696969696972,1.8636363636363638
POL,61600105,61600,POL02,1,1,179,75,104,5.7742000000000004,31,1.8,1.8,1.25,1.75,3.52,36.84,587.043192,583.864476,575.446708,2.6666666666666665,2.986666666666667,3.1066666666666665
POL,61600106,61600,POL03,1,1,36,10,26,3.7895,9.5,1.6,1,1,1,3.25,23.375,490.406475,475.3997,459.7024875,2.5,2.4166666666666665,2.2916666666666665
POL,61600107,61600,POL03,1,1,881,675,206,13.0519,67.5,2,1.8,1,1.5,4.181818181818182,36.36363636363637,511.99343636363636,470.88446363636365,477.80477272727273,2.6666666666666665,2.606060606060606,2.1515151515151514
POL,61600108,61600,POL02,1,1,733,301,432,13.3273,55,2,2.2,2,1.5,3.2857142857142856,33.42857142857143,613.0982785714285,608.4806071428571,604.6375214285714,2.4761904761904763,2.6666666666666665,2.8452380952380953
POL,61600109,61600,POL03,0,1,405,136,269,7.5,54,1.8,1,1.5,1.25,3.357142857142857,33.357142857142854,452.31998571428574,456.85877857142856,442.9841,2.238095238095238,2.4523809523809526,2.238095238095238
POL,61600110,61600,POL02,1,1,30,11,19,3,10,2,2,2.5,3.25,3.857142857142857,17.857142857142858,471.0374428571429,458.27945714285715,467.05462857142857,2.142857142857143,2.7142857142857144,2.2857142857142856
POL,61600111,61600,POL02,1,3,70,70,0,5.1852,13.5,1.2,1.4,1,1.25,2.4285714285714284,31.071428571428573,518.6462142857142,492.83145,515.8933214285714,2.5476190476190474,2.642857142857143,2.642857142857143
POL,61600112,61600,POL03,1,1,222,197,25,7.5254,29.5,2.2,1.8,1,1,2.7142857142857144,34.857142857142854,400.4745142857143,399.3625285714286,419.8580857142857,2.5714285714285716,2.4761904761904763,2.428571428571429
POL,61600113,61600,POL03,1,1,384,241,143,7.7576,49.5,2,1,1,1.75,2.5625,35.5625,455.384675,449.16113125,457.524275,2.5208333333333335,2.6458333333333335,2.4791666666666665
POL,61600114,61600,POL04,1,1,127,127,0,6.8649,18.5,2,1.4,1.25,2,1.7777777777777777,19.88888888888889,447.03298333333333,440.54435,463.28974444444447,2.3333333333333335,2.240740740740741,2.2962962962962963
POL,61600115,61600,POL04,1,1,471,310,161,18.1154,26,2,1.4,1,1.75,2,18.5,439.63769583333334,412.84295833333334,423.35665416666666,2.6527777777777777,2.4583333333333335,2.4444444444444446
POL,61600116,61600,POL02,1,1,193,121,72,5.5143,35,2.2,2.2,1,1.25,4.045454545454546,41.5,530.0871545454545,568.264340909091,554.806890909091,2.257575757575758,2.4545454545454546,2.5454545454545454
POL,61600117,61600,POL01,1,2,906,439,467,13.4222,67.5,1.4,1.6,1,1,1,7,436.2924,362.7836,356.0118,3,3,2.3333333333333335
POL,61600118,61600,POL03,0,1,92,67,25,7.6667,12,1.4,2,1.75,1.25,2.7777777777777777,42.111111111111114,412.83934444444446,445.6836333333333,416.1516888888889,1.962962962962963,2.185185185185185,1.962962962962963
POL,61600120,61600,POL02,0,1,516,221,295,12.1412,42.5,2,1,1.25,1,3.44,28.16,524.78068,525.218732,510.835388,2.44,2.4,2.546666666666667
POL,61600121,61600,POL03,1,1,705,201,504,9.9296,71,3,1,3,2,3.259259259259259,32.55555555555556,482.4923074074074,491.5384037037037,479.8339814814815,2.5185185185185186,2.419753086419753,2.382716049382716
POL,61600122,61600,POL03,0,3,267,167,100,7.2162,37,2,2,1,1.25,3.3666666666666667,37.833333333333336,510.59901666666667,472.86248666666665,483.6525766666667,2.555555555555556,2.588888888888889,2.3555555555555556
POL,61600123,61600,POL03,1,3,643,67,576,9.4559,68,2,2.2,2,2,2.5,29.5,482.17732,497.62933,466.28454999999997,2.4333333333333336,1.9666666666666668,2.533333333333333
POL,61600124,61600,POL02,0,1,500,162,338,11.236,44.5,2.6,1.8,2,2,3.625,34.75,544.0565416666667,545.7882416666666,527.6828541666666,2.5833333333333335,2.5833333333333335,2.4722222222222223
POL,61600125,61600,POL03,1,3,576,551,25,8.7273,66,3.4,2.2,2,3.5,2.6,18,411.8973,384.50114,427.6895,2.066666666666667,1.7333333333333334,1.8666666666666667
POL,61600126,61600,POL02,1,1,195,90,105,9.5122,20.5,1.4,2,1.5,1,3.142857142857143,27,555.9058571428571,543.9642285714285,521.8447857142858,3,2.8095238095238098,2.6666666666666665
POL,61600127,61600,POL02,1,1,375,101,274,5.7252,65.5,2.2,1.8,1.5,1.75,3.2,30.88,508.85192,487.502388,482.473964,2.7733333333333334,2.4133333333333336,2.44
POL,61600128,61600,POL02,1,1,802,399,403,13.1475,61,1.4,1.6,1,1,3.727272727272727,35.72727272727273,536.8545363636364,543.3517454545455,530.0797727272727,2.393939393939394,2.1666666666666665,2.4545454545454546
POL,61600129,61600,POL03,0,1,404,114,290,11.7101,34.5,1.2,1,1,1,2.8666666666666667,32.9,494.2210333333333,494.4129,499.45823333333334,2.533333333333333,2.6,2.422222222222222
POL,61600130,61600,POL02,1,1,107,66,41,7.1333,15,2,1.4,1.75,1.25,2.25,27,447.800975,439.161475,458.173275,2.3333333333333335,2.5,2.1666666666666665
POL,61600131,61600,POL04,0,2,586,443,143,15.8378,37,1.6,1,1.5,4,2,17.6,407.36649,363.77896,396.72472,2.5,2.2,2.3666666666666667
POL,61600132,61600,POL02,1,1,777,255,522,12.95,60,1.6,1.6,1,2,3.7,33.266666666666666,574.9159466666666,565.51334,552.4694766666667,2.588888888888889,2.2888888888888888,2.5
POL,61600133,61600,POL01,0,2,809,444,365,10.1125,80,2,2.2,1.75,2,1.5,17,407.5915,370.73990000000003,305.96565,2.1666666666666665,2.1666666666666665,2.3333333333333335
POL,61600134,61600,POL04,1,1,328,198,130,5.8571,56,3.4,2.4,3,2,2.5833333333333335,15.916666666666666,401.573425,363.1275416666667,395.039675,1.9444444444444444,2.138888888888889,2.0833333333333335
POL,61600135,61600,POL02,1,1,725,275,450,9.2357,78.5,2,2,1,1.25,3.3823529411764706,37.705882352941174,620.900244117647,607.5985088235294,592.9564823529412,2.6470588235294117,2.607843137254902,2.6862745098039214
POL,61600136,61600,POL02,1,1,256,35,221,5.3895,47.5,1.6,1.6,1.75,1.5,4.16,32.24,574.184992,557.931672,551.222204,2.6533333333333333,3.04,2.586666666666667
POL,61600137,61600,POL02,1,2,242,100,142,9.3077,26,2.4,1.6,1.75,1,3.12,24.12,469.84513599999997,465.93578,449.418068,2.506666666666667,2.493333333333333,2.1733333333333333
POL,61600138,61600,POL02,1,1,600,211,389,10.6195,56.5,1.2,1,2.5,1,3.1,35.733333333333334,580.15442,599.29922,575.66427,2.477777777777778,2.7777777777777777,2.811111111111111
POL,61600139,61600,POL02,0,2,585,225,360,12.0619,48.5,1.8,2,3,1.25,3.3461538461538463,32.15384615384615,561.2268961538462,539.8935230769231,548.8354846153846,2.7435897435897436,2.551282051282051,2.8205128205128207
POL,61600140,61600,POL03,1,1,520,302,218,10.6122,49,1.8,1.2,2.25,1.5,3.3333333333333335,39.375,449.53890416666667,449.19320833333336,454.2383125,2.361111111111111,2.3194444444444446,2.3333333333333335
POL,61600141,61600,POL03,1,3,106,50,56,NA,NA,1.6,1.2,1,1.25,1.7142857142857142,19.142857142857142,477.04524285714285,466.7449,478.22022857142855,2.4761904761904763,2.5714285714285716,2.6666666666666665
POL,61600142,61600,POL02,1,1,329,100,229,5.7719,57,1.4,2,3,1,3.7586206896551726,31.517241379310345,569.2318620689655,561.582851724138,542.4257448275862,2.735632183908046,2.4482758620689657,2.2758620689655173
POL,61600143,61600,POL02,0,2,546,304,242,15.3803,35.5,2.4,1.6,1.5,2,3.6153846153846154,30.23076923076923,469.0960923076923,462.8335076923077,456.3482307692308,2.4615384615384617,2.307692307692308,2.4871794871794872
POL,61600144,61600,POL01,1,3,529,269,260,7.7226,68.5,1.8,1.2,1,1,4,5,447.924,434.0486,362.9307,2.3333333333333335,2.3333333333333335,2.3333333333333335
POL,61600145,61600,POL02,1,1,1055,393,662,12.1264,87,2.4,2,1.25,1.5,3.782608695652174,30.304347826086957,508.7409304347826,503.7981434782609,475.9179391304348,2.5942028985507246,2.5652173913043477,2.260869565217391
POL,61600146,61600,POL03,1,1,641,252,389,9.7863,65.5,1.6,1,1.5,1,3.4,38.53333333333333,440.72742,433.23939333333334,438.0526,2.6,2.533333333333333,2.1333333333333333
POL,61600147,61600,POL02,1,2,199,57,142,8.1224,24.5,2,1.4,1,2.5,2.8947368421052633,29.57894736842105,450.7818315789474,441.2924789473684,449.33294210526316,2.508771929824561,2.087719298245614,2.192982456140351
POL,61600148,61600,POL03,1,3,616,278,338,12.0784,51,2,1.4,1,2,2.9473684210526314,34.89473684210526,502.2287052631579,490.23558947368423,481.07724210526317,2.5964912280701755,1.8947368421052633,2.3157894736842106
